workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-proplang-rocq","BespokeFuzzer","DeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0331
"bst-proplang-rocq","BespokeFuzzer","DeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0006
"bst-proplang-rocq","BespokeFuzzer","DeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0018
"bst-proplang-rocq","BespokeFuzzer","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0005
"bst-proplang-rocq","BespokeFuzzer","InsertInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0008
"bst-proplang-rocq","BespokeFuzzer","InsertInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0006
"bst-proplang-rocq","BespokeFuzzer","InsertUnion",["insert_1"],"solve",0.00,0.00,0.00,0.0010
"bst-proplang-rocq","BespokeFuzzer","InsertUnion",["insert_2"],"solve",0.00,0.00,0.00,0.0063
"bst-proplang-rocq","BespokeFuzzer","InsertUnion",["insert_3"],"solve",0.00,0.00,0.00,0.0078
"bst-proplang-rocq","BespokeFuzzer","InsertUnion",["union_6"],"solve",0.00,0.00,0.00,0.1237
"bst-proplang-rocq","BespokeFuzzer","InsertUnion",["union_7"],"solve",0.00,0.00,0.00,0.0116
"bst-proplang-rocq","BespokeFuzzer","InsertUnion",["union_8"],"solve",0.00,0.00,0.00,0.0192
"bst-proplang-rocq","BespokeFuzzer","UnionDeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0010
"bst-proplang-rocq","BespokeFuzzer","UnionDeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0174
"bst-proplang-rocq","BespokeFuzzer","UnionDeleteInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0274
"bst-proplang-rocq","BespokeFuzzer","UnionDeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0020
"bst-proplang-rocq","BespokeFuzzer","UnionDeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0447
"bst-proplang-rocq","BespokeFuzzer","UnionDeleteInsert",["union_6"],"solve",0.00,0.00,0.00,0.0025
"bst-proplang-rocq","BespokeFuzzer","UnionDeleteInsert",["union_7"],"solve",0.00,0.00,0.00,0.0108
"bst-proplang-rocq","BespokeFuzzer","UnionDeleteInsert",["union_8"],"solve",0.00,0.00,0.00,0.0192
"bst-proplang-rocq","BespokeFuzzer","InsertDelete",["insert_2"],"solve",0.00,0.00,0.00,0.0232
"bst-proplang-rocq","BespokeFuzzer","InsertDelete",["insert_3"],"solve",0.00,0.00,0.00,0.0377
"bst-proplang-rocq","BespokeFuzzer","InsertDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0005
"bst-proplang-rocq","BespokeFuzzer","DeleteModel",["delete_4"],"solve",0.00,0.00,0.00,0.0007
"bst-proplang-rocq","BespokeFuzzer","DeleteModel",["delete_5"],"solve",0.00,0.00,0.00,0.0289
"bst-proplang-rocq","BespokeFuzzer","DeletePost",["delete_4"],"solve",0.00,0.00,0.00,0.0194
"bst-proplang-rocq","BespokeFuzzer","DeletePost",["delete_5"],"solve",0.00,0.00,0.00,0.0676
"bst-proplang-rocq","BespokeFuzzer","DeleteDelete",["delete_4"],"solve",0.00,0.00,0.00,0.4261
"bst-proplang-rocq","BespokeFuzzer","DeleteDelete",["delete_5"],"solve",0.00,0.00,0.00,0.6729
"bst-proplang-rocq","BespokeFuzzer","DeleteUnion",["delete_4"],"solve",0.00,0.00,0.00,0.0654
"bst-proplang-rocq","BespokeFuzzer","DeleteUnion",["delete_5"],"solve",0.00,0.00,0.00,0.1271
"bst-proplang-rocq","BespokeFuzzer","DeleteUnion",["union_6"],"solve",0.00,0.00,0.00,0.0568
"bst-proplang-rocq","BespokeFuzzer","DeleteUnion",["union_7"],"solve",0.00,0.00,0.00,0.0362
"bst-proplang-rocq","BespokeFuzzer","DeleteUnion",["union_8"],"solve",0.00,0.00,0.00,0.2592
"bst-proplang-rocq","BespokeFuzzer","UnionValid",["union_6"],"solve",0.00,0.00,0.00,0.0016
"bst-proplang-rocq","BespokeFuzzer","UnionValid",["union_7"],"solve",0.00,0.00,0.00,0.0026
"bst-proplang-rocq","BespokeFuzzer","UnionPost",["union_6"],"solve",0.00,0.00,0.00,0.0234
"bst-proplang-rocq","BespokeFuzzer","UnionPost",["union_7"],"solve",0.00,0.00,0.00,0.0582
"bst-proplang-rocq","BespokeFuzzer","UnionPost",["union_8"],"solve",0.00,0.00,0.00,0.2818
"bst-proplang-rocq","BespokeFuzzer","UnionModel",["union_6"],"solve",0.00,0.00,0.00,0.0012
"bst-proplang-rocq","BespokeFuzzer","UnionModel",["union_7"],"solve",0.00,0.00,0.00,0.0064
"bst-proplang-rocq","BespokeFuzzer","UnionModel",["union_8"],"solve",0.00,0.00,0.00,0.0751
"bst-proplang-rocq","BespokeFuzzer","UnionUnionAssoc",["union_6"],"solve",0.00,0.00,0.00,0.0032
"bst-proplang-rocq","BespokeFuzzer","UnionUnionAssoc",["union_7"],"solve",0.00,0.00,0.00,0.0041
"bst-proplang-rocq","BespokeFuzzer","UnionUnionAssoc",["union_8"],"solve",0.00,0.00,0.00,0.0662
"bst-proplang-rocq","BespokeFuzzer","UnionUnionIdem",["union_6"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","TypeBasedFuzzer","InsertPost",["insert_1"],"solve",0.00,7.50,0.00,0.0127
"bst-proplang-rocq","TypeBasedFuzzer","InsertPost",["insert_2"],"solve",0.00,16.90,0.00,0.0182
"bst-proplang-rocq","TypeBasedFuzzer","InsertPost",["insert_3"],"solve",0.00,12.10,0.00,0.0514
"bst-proplang-rocq","TypeBasedFuzzer","InsertModel",["insert_1"],"solve",0.00,7.70,0.00,0.0059
"bst-proplang-rocq","TypeBasedFuzzer","InsertModel",["insert_2"],"solve",0.00,0.50,0.00,0.0061
"bst-proplang-rocq","TypeBasedFuzzer","InsertModel",["insert_3"],"solve",0.00,9.60,0.00,0.0101
"bst-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["insert_1"],"solve",0.00,8.90,0.00,0.0151
"bst-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["insert_2"],"solve",0.00,18.10,0.00,0.0175
"bst-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0017
"bst-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["delete_5"],"solve",0.00,1.70,0.00,0.0114
"bst-proplang-rocq","TypeBasedFuzzer","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0012
"bst-proplang-rocq","TypeBasedFuzzer","InsertInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0028
"bst-proplang-rocq","TypeBasedFuzzer","InsertInsert",["insert_3"],"solve",0.00,0.20,0.00,0.0014
"bst-proplang-rocq","TypeBasedFuzzer","InsertUnion",["insert_1"],"solve",0.00,19.50,0.00,0.0442
"bst-proplang-rocq","TypeBasedFuzzer","InsertUnion",["insert_2"],"solve",0.00,3.50,0.00,0.0416
"bst-proplang-rocq","TypeBasedFuzzer","InsertUnion",["insert_3"],"solve",0.00,34.90,0.00,0.0464
"bst-proplang-rocq","TypeBasedFuzzer","InsertUnion",["union_6"],"solve",0.00,86.40,0.00,0.0478
